dialogue,label,character_name,character_group
"And “this” is why I hate these things. Sam. I was already filthy from my trip through the Beach, but now your BB has added insult to injury.",CHARACTER,Deadman,male
"No one can spy on us in here. It's just you and me. No audio records of what we say …  No video for lip-reading analysis. Get closer. Die-Hardman cannot know of this. Understood? I've been doing some dicging into the first BB experiments. “Officially,” they were suspended by the government following a voidout which claimed the life of the then acting president. Documents were shredded, BB technology banned, yes? But -obviously- the experiments continued in secret.  … On the direct orders of President Strand.",CHARACTER,Deadman,male
Bridget?!,CHARACTER,Sam,male
"The BBs were essential to solving the mystery of the Death Stranding. Oh, she had big plans for them. They weren't designed just to be BT detectors. She wanted to incorporate them into the chiral network, to facilitate travel to the Beach … . But none of her plans ever came to fruition. And now BB tech has fallen into terrorist hands.",CHARACTER,Deadman,male
What's Die-Hardman's part in this?,CHARACTER,Sam,male
"I'm afraid to find out. I don't know how long he was working for Strand. I don't even know his real name or his face. I thought you might, since you two go further back.",CHARACTER,Deadman,male
He was already wearing the mask when I met him. Something about burning his face.,CHARACTER,Sam,male
"Right. Sorry.Any data we have from back then is classified at the highest level. As far as I know, the director is the only one with clearance. But the chiral network presents a new opportunity. By compiling fragmented data in the public domain from all across the country …  I might be able to piece together a little more of the puzzle. Be careful, Sam. They're watching.",CHARACTER,Deadman,male
"Well, Sam! You're a good sport, I'll give you that! Still, it's a fine way to get out of doing the laundry!",CHARACTER,Deadman,male
"Just fix BB, alright?",CHARACTER,Sam,male
"Oh no, you'll be doing the fixing. I'd never manage without your help. Check the delivery terminal upstairs for the details. When you're ready, of course.",CHARACTER,Deadman,male
"(Hologram)   Deadman tells me your BB isn't performing to spec. We'll have to put your primary mission on hold until we restore its functionality. It's our only DOOMS-compatible unit …  and you're going to have to deal with more BTs as you head further west. Case in point, Amelie's informed us of a tar belt youtside of Edge Knot City. A massive region crawling with BTs that Higgs supposedly summoned. And as much as we want you to get her out as soon as possible, you'll have a snowball's chance in hell without your BB. So your first priority is to help Deadman restore it to working order. Since he's on site, maybe the two of you can discuss it in person.",CHARACTER,Die-Hardman,male
"I'm a little busy at the moment, so I hope you don't mind if we stick to holo. First, I need you to link up a few preppers in the area so we can increase local chiral density. That's to bolster the connection between BB-28 and its stillmother. Then, as I explained earlier, we need to correct your BB's alignment. To facilitate that process, we need to quite literally put some distance between you two—keep it here while we send you out. If everything goes to plan, your BB should resume normal function.",CHARACTER,Deadman,male
"(Hologram)   Fortunately, this plan advances our other objectives. We want to integrate this region into the chiral network anyway. So build relationships with the preppers by making deliveries and convince them to come on board. It's not easy to make a home for yourself in those mountains. Even so, plenty of people had a mind to try. You'll find shelters scattered throughout. We've got a whole list of orders from them, waiting to be processed. Remember, though, that you're dealing with folks who chose to live out there. Folks who probably value their privacy. Don't think for a second it'll be easy to win ‘em over. You'll have to earn their trust bit by bit-job by job. Another thing, Sam. You'll be making runs without a BB for a spell. That will vastly diminish your ability to detect BTs. So keep your eyes and ears open for anything out of the ordinary. And stay the hell out the rain if you can help it.",CHARACTER,Die-Hardman,male
"(via codec) Sam, you read me?",CHARACTER,Lockne,female
Um …  Lockne?,CHARACTER,Sam,male
"(via codec) Uh-huh, Calling you via a Bridges' dedicated line. I've been asked to carry on in my sister's place and provide you with support. We're whole again. One. Forever and always. We still speak, so …  I shouldn't have any trouble getting up to speed.",CHARACTER,Lockne,female
You back with Bridges then?,CHARACTER,Sam,male
(via codec) It's not about that. Never was. It's about what she wants. What we want. And why shouldn't we help you? You helped us. We're all connected now.,CHARACTER,Lockne,female
Drop by whenever you like!,CHARACTER,Loudspeaker,unknown
Wanna make a little more noise?,CHARACTER,Sam,male
"(Hologram)   Oh, you made it. Handled with care, I see. I hear you're the one to talk to about the chiral network. Is it true that a contract'll let me access your schematics and so forth? I want to share my research with everyone. Let them read it, let them learn from it, like I learned from their work. Make me a part of the UCA.",CHARACTER,Roboticist,female
"(Hologram)   Very good, very good. Guess we're in this together now, Sam. I'd love to show you around the place, but it's a terrible mess.",CHARACTER,Roboticist,female
"(Hologram)   I see you've out another shelter on the network. Nice job. Chiral levels are increasing as predicted, which is good. As for BB-28, You'll be pleased to hear the operation went well. There should be no need for additional major procedures. We're not out of the woods yet, but I think it's safe to say that the worst is behind us. All that remains is to continue expanding the network, monitor changes as chiral, levels increase, and make adjustments as necessary. Drug therapy should suffice. Keep it up, Sam.",CHARACTER,Deadman,male
"You're the best, Sam! I owe you!",CHARACTER,Roboticist,female
"(Hologram)   Hmm? A delivery? Oh, good …  Excellent. Everything appears to be in perfect condition. There's something I've been meaning to ask. Would you help me join the UCA? If me being a part of it ensures more people get the medical attention they require, then it's well worth the hassle. Thank you for that. I might not be as young as I once was, but I've still got plenty to offer. Oh, by the way, I came across something I thought you might find useful. You're more than welcome to it. Your deliveries have saved lives. And, as you know, every life that's saved is one fewer BT to deal with. Which, in the long run, means even more lives are saved. Please don't give up, no matter how difficult it may become. I implore you.",CHARACTER,Doctor,male
"(Hologram)   Thanks, Sam. BB-28 appears to be on the road to recovery. Its affinity with the other side is growing stronger, as we hoped. The convulsions and spasms have ceased as well. I know it's tough out there without a BB, but you've got to keep on fighting the good fight. Just like the kid is. Just like BB-28 is.",CHARACTER,Deadman,male
(Hologram)   We've received an order from a new client. Check the terminal in Mountain knot City for the details-and do it soon. Sounds like someone is in need of medicine …,CHARACTER,Die-Hardman,male
"They out there, Lou?",CHARACTER,Sam,male
"(via codec) Oh, that's the roboticist's custom-made active skeleton, isn't it? Should be a big help on mountain trails—or any lousy road, come to think of it.",CHARACTER,Lockne,female
"I'm starting to cramp up …  Up and at ‘em. You all right? Oh, yeah right …  Ugh, fuck me.",CHARACTER,Sam,male
"(Hologram)   Thank you. I gave her the medicine. She says she's feeling better already. But I'm not kidding myself. Even if they did work that fast, the doctor said she needs a lot more than antibiotics. She's carrying our child. I want her looked at as soon as possible. Please—I need you to go to the doctor for me. He's got some kind of machine—thinks it might help. I-I couldn't make out the details—damn connection kept dropping out. But someone needs to go and fetch it. Take anything you need from that shelf. Hell, just take all of it.",CHARACTER,Mountaineer,male
"(via codec) The client's requested that you complete this order as soon as possible. In other words, speed will determine your eval. Keep in mind, however, that when operating outside network coverage, you won't be able to fabricate additional items. You'll need to choose carefully from the equipment provided by the client. Now, the clock won't start until you set out …  So take your time to get your gear in order before you do.",CHARACTER,Die-Hardman,male
"(Hologram)   I'm counting on you, Sam!",CHARACTER,Mountaineer,male
"It ain't the same without you, kid …  Enough already. Sam, Sam, he's our man …",CHARACTER,Sam,male
"(Hologram)   There you are. The mountaineer just contacted me, The treatment I prescribed isn't working. We need to act fast. I hoped the antibiotics would alleviate the worst of the symptoms, but it looks like we're past that stage. An infection like this so late in the pregnancy can cause any number of complications. Even if she survives, there's a risk she could suffer brain damage—even brain death. Now, I need you to deliver this prototype bio printer and remote medical terminal to the mountaineer. If you can connect them to me via the chiral network, I can use this equipment to diagnose the patient's condition and provide treatment. The terminal will allow them to transmit their genetic code, with which I can formulate a DNA vaccine for printing. At present, only vaccines utilizing viruses and other non-living components can be generated in this fashion, but future advancements may free us of this limitation. It should go without saying, but this is delicate equipment. Don't break it, whatever you do. Oh, and …  thank you.",CHARACTER,Doctor,male
"(Hologram)   You're here! Oh, thank God. She's barely holding on …  Any longer and I don't know what I'd've done. The doctor said we need a chiral connection for this to work. So hook us up. We'll join the UCA-whatever it takes. Go ahead.",CHARACTER,Mountaineer,male
(Hologram)   Doctor?,CHARACTER,Mountaineer,male
"(Hologram)   Ah, okay, I'll …  I'll activate the terminal from my end. Just, just a moment. Everything's going to be all right. With this device, I can examine her as if I were actually there. The manipulators on the terminal perfectly reflect my movements here. And with the bio printer, I can provide a custom-made vaccine. It's just a shame my better half hasn't had a chance to build any more of these things. You're looking at the only ones we have. Don't worry, though we'll do everything we can to ensure your child is safely delivered.",CHARACTER,Doctor,male
"(Hologram)   Oh, thank you. Oh, this is …  Oh, this is incredible.",CHARACTER,Mountaineer,male
"(Hologram)   You should thank him. The network he's helping to build is going to change the face of medicine forever. All right, let's have a look at you.",CHARACTER,Doctor,male
"(Hologram)   You've brought us the next best thing to a live-in doctor, Sam. Thank you so much.",CHARACTER,Mountaineer,male
(Hologram)   Nicely done. BB-28 will be back in action soon. The kid's a real trooper. Stay the course Sam.,CHARACTER,Deadman,male
"(Hologram)   Heads up, Sam. Got a fresh order for you from a certain mountaineer. It'll take you to a region not yet covered by the chiral network, Suffice it to say, this is a chance to change that. Look into it as soon as you can.",CHARACTER,Die-Hardman,male
"(via codec) Oh, you're gonna love power gloves. They provide a major boost to arm and grip strength. If you're scaling a cliff with a rope, you'll be able to make your way to the top a lot faster. You'll also notice a difference when lifting heavy cargo. And that's not all. Ever take a tumble down a steep slope? You probably tried to slow your descent with your hands, right? Well, if you've got these on, you'll be able to stop yourself that much more quickly. Just promise me you won't try punching someone, okay? That's not what they're for.",CHARACTER,Lockne,female
"Never stop, Sam. Don't you dare!",CHARACTER,Sam,male
"(Hologram)   You're from Bridges, right? You don't have anything else for me, do you? No? Okay, never mind. Never thought lo receive a delivery in such excellent condition. Hey …  I have a favour to ask. Do you think you could find my father's camera for me? It's …  kind of a long story, but he used to conduct field research in the area. My father believed that the key to understanding the Death Stranding was hidden here, somewhere in the caves and strata. But he passed away before he could complete his work. Leaving me to finish what he started. And not long ago, I found something. Something amazing. I was sure it was what my father had been looking for even if I couldn't see how it related to the Death Stranding myself. What I needed was an expert opinion. Someone who could look at what I'd found and tell me what it meant. So, I grabbed my father's camera and set out to document my discovery. Took pictures of every last detail …  But on the way back, I spotted a group of armed men, and I panicked. Dropped everything and ran like hell. Thankfully, they never saw me. But when I stopped running, I realized the camera was gone, case and all. I've been trying to pluck up the courage to go and look for it ever since. But then I remembered that the cargo tag was still on the case. And I figured, you being with Bridges and all that you might have a way to pinpoint its location. Please, I'd give anything to have it back. I'm gonna put in the order. Please understand that camera means everything to me. Until I know it's safe, can't think about anything else. There's a terminal there you can use if you want to get started right away. Here—it's what I'd take if I were going myself. Knock yourself out.",CHARACTER,Photographer,female
"(via codec) Sam. Did you find our missing cargo? Huh. It looks like someone's carrying it around, someone's carrying it around.",CHARACTER,Die-Hardman,male
"(Hologram)   Oh wow! Thank you. I was afraid I'd never see it again. Oh thank God. It looks …  exactly like it always did! Oh, you don't know what this means to me. It was my father's idea to move all the way out here. He thought he could get to the bottom of the Death Stranding all by himself. And we were right behind him. But look where it got us. If you hadn't come along when you did, the camera would be gone, and all our hard work would've been lost before anyone had a chance to see it. We can't let that happen. The world needs to hear about this. Someone out there will know what it means. So connect us up. We want to be a part of the UCA. I truly hope our work will help to make a difference. Thanks again. I hope we get to meet again before too long.",CHARACTER,Photographer,female
"(Hologram)   Sam, it's Heartman. That camera you recovered contained some fascinating footage. The data stored on it was automatically shared with us after you added the photographer's shelter to the network along with her father's research materials. Anyway,my lab still doesn't have a high-speed chiral connection, but I was able to check one of the images against the database at HQ. Based on my preliminary calculations …  and the photographic and documentary evidence in our archives …  I would estimate the paintings to be in the region of thirty thousand years old if not older. The artists were likely Neanderthals or other precursors who were migrating across the continent. See the dolphin-like creatures there? At the time the cave would have been situated even farther from the coast than it is now. So how could the artists possibly have encountered dolphins? Answer: They couldn't. It is my belief that they had a brush not with dolphins, but with beached things. And that would mean the Death Stranding is not the first phenomenon of its kind …  That it has happened before. Since the birth of our planet, countless species have gone extinct, from bacteria to dinosaurs. Scientists refer to the largest known mass extinctions as “the Big Five.” But there have, of course, been many other extinction events, albeit on a smaller scale. What if the artists were trying to document one such event? That of their own extinction? It would be the first record in Earth's history of a Death Stranding. And it would also lend credence to my theories. The sooner you come and connect me to the network, the sooner we'll know. Just imagine the mysteries we'll be able to solve. I'll be waiting, Sam.",CHARACTER,Heartman,male
"(Hologram)   Wonderful news, Sam. BB-28's vitals are nearly within optimal operating parameters. Just before I called, it opened its eyes, It was looking all over, as if searching for someone …  and then our eyes met. For a moment. I think, I tell you, it was almost enough to make me want to keep the kid for myself … . Anyway. I still need to run diagnostics and make adjustments as needed. However, the fluctuating local chiral levels could pose a problem. Think you can bring one more site into the network? Once you have—and once I've subsequently confirmed that BB is functioning reliably, I'll release it into your custody. This is the last step. I promise. Just one more site. That's all we should need. Good luck.",CHARACTER,Deadman,male
(via codec) Sam. I see you received a mail from our mountaineer friend. Seems he's got an order for you. Might be good to give it a look.,CHARACTER,Die-Hardman,male
"(Hologram)   You'll come back again soon, right, Sam?",CHARACTER,Photographer,female
"(Hologram)   Sam Bridges, there's someone we need you to deliver a package to. She's a strange bird. Lives even higher up in the clouds than we do, and the “research” she's doing? Well, it's out-there and then some. We're talking straight-up occult stuff, though she wouldn't be very happy hearing me say so. She claims she's delving into the “mysteries of the cosmos.” Anyway, I found this rock out in the mountains with a handprint on it. And when I mentioned it to her, she got all excited. I honestly don't know what kind of close encounter she thinks it signifies … . but I was wondering if you could bring it to her for me? Joining the UCA has opened my eyes to a few things. Like how there are all these people out there trying to make sense of the Death Stranding in their own way. Sure, her ideas may sound like the ravings of a lunatic to me, but they clearly mean something to her. I'd like to help her out. With your assistance, that is You'll find an official order on the terminal.",CHARACTER,Mountaineer,male
"(via codec) Sam. It's just like the one at South Knot City. A vortex loaded with so much chiralium that it's almost off the charts. Slowly but surely, it's creeping closer to us here in Mountain Knot. At least that's what I think, but I can't see it. Not with the naked eye. But the data doesn't lie. It's the same temporal phenomenon that you told me dropped you in a war zone.",CHARACTER,Lockne,female
“I” told you? But that wasn't …,CHARACTER,Sam,male
"(via codec) The Q-pid's limiter can handle most chiral spikes, but we didn't plan for another supercell.",CHARACTER,Lockne,female
“Another” supercell?,CHARACTER,Sam,male
(via codec) I told you it was the same as before.,CHARACTER,Lockne,female
"Mama, is that you?",CHARACTER,Sam,male
"(via codec) You got me, Sam. It's been a while …  but not really. Målingen, Lockne—we're the same. One body, one mind. One being. There's no point in trying to draw a distinction. Not in this world. We're all connected. Remember that.",CHARACTER,Lockne,female
(Hologram)   Thank you.,CHARACTER,Mountaineer,male
"(Hologram)   Sam Bridges. I've been expecting you. The mountaineer told me all about you. This handprint you brought me—or “stencil” as I prefer to call it is a vital clue. It hails from an era long before the dawn of human history, I'm going to date it and lay bare the cause of the Death Stranding. And when I do, all the secrets of the cosmos shall be revealed. Did you know this mountain used to be a pyramid in ancient times? It's true. To the wellspring. A source of untold power. How else do you think that chiral network of yours works? But I digress. Show me the stencil. Thank you. It's in excellent condition. All right, connect me to the chiral network. Now I have everything I need to date the stencil. Once I have my results, I'll share them with you and your colleagues at Bridges. You've done a good thing Sam. If you find anything else, be sure to bring it straight to me. I'll be waiting. You should take this. I'm certain that it will be of use to you in your journey.",CHARACTER,Spiritualist,female
"(Hologram)   Until we meet again, my friend.",CHARACTER,Spiritualist,female
"(Hologram)   Sam, it worked. BB-28 is in excellent condition. No evidence of lingering attachments or homesickness either. Perhaps its memory was erased after all. All that remains is for you to hook it up and take it for a run. I was hoping to return it to you as soon as possible, but …  I don't want to. I mean, I do, but it's a little more complicated than that.",CHARACTER,Deadman,male
What?,CHARACTER,Sam,male
"(Hologram)   We've got a problem. You may have heard about the massive supercell heading right for Mountain Knot City. I left my facility to perform some additional tests on the BB in the field, and now I find myself unable to return. You know the cabin on the mountain side-northeast of Mountain Knot? Let's meet there.",CHARACTER,Deadman,male
"You did good, Lou. I'll see you soon. Ahh …  just like last time …  Another supercell, huh?",CHARACTER,Sam,male
Sam. Stay away! Sam!,CHARACTER,Deadman,male
Sam!!! Hey! Whoa!,CHARACTER,Deadman,male
(via codec) Sam? Sam?,CHARACTER,Deadman,male
Deadman.,CHARACTER,Sam,male
"(via codec) Oh, thank God I got through.",CHARACTER,Deadman,male
Where are you?,CHARACTER,Sam,male
"(via codec) No idea. I'm seeing tanks and soldiers. The uniforms date back over a century. World War II era, I suspect. Did you see the man leading the soldiers?",CHARACTER,Deadman,male
No.,CHARACTER,Sam,male
(via codec) I think it's the guy you told us about.,CHARACTER,Deadman,male
The born-and-bred-warrior asshole who was gunning for BB?,CHARACTER,Sam,male
"(via codec) He must be our ticket home, right?",CHARACTER,Deadman,male
"Don't ask me. This is only my second time. And without BB, he'll be hard to find.",CHARACTER,Sam,male
"(via codec) Lucky for you I've got BB here in tip-top shape, just waiting for you. Where should we meet?",CHARACTER,Deadman,male
Is there anything unusual or distinct near you?,CHARACTER,Sam,male
"(via codec) I'm in the sewers. Hang on …  I can see a tower through a hole—a square tower, right above my position.",CHARACTER,Deadman,male
Gotcha. I'll find it and search for a sewer entrance. Can you sit tight for now?,CHARACTER,Sam,male
(via codec) Gladly. I won't move an inch.,CHARACTER,Deadman,male
"Yeah well if I'm slow, you might have to.",CHARACTER,Sam,male
(via codec) What?,CHARACTER,Deadman,male
"That warrior asshole, wasn't after me. He was after BB.",CHARACTER,Sam,male
(via codec) Fuck me …,CHARACTER,Deadman,male
"Right. If he's looking for anyone, it's you.",CHARACTER,Sam,male
"(via codec) Oh, no. Hurry the hell up, Sam!",CHARACTER,Deadman,male
"Keep it together, I'm on my way. And don't hook up BB either—you'll lead him straight to you.",CHARACTER,Sam,male
"(via codec) Oh, boy.",CHARACTER,Deadman,male
"Not that you would, since you hate them.",CHARACTER,Sam,male
(via codec) I just did because I was scared to death!,CHARACTER,Deadman,male
Disconnect. Now.,CHARACTER,Sam,male
(via codec) Already done!,CHARACTER,Deadman,male
Don't let him take BB.,CHARACTER,Sam,male
"(via codec) How? If he shows up with his soldiers, what do you expect me to do? Fight back? If I have to choose between BB and myself, well … .",CHARACTER,Deadman,male
You won't. I'm ending the call.,CHARACTER,Sam,male
"(via codec) Sam. It's not easy being me. No wife, no children, no friends. And so I sought solace—sought company in the dead. Over time, I made them a part of me—70% of who I am today. But meeting you has opened my eyes. You're very special, Sam.",CHARACTER,Deadman,male
"You did good, Lou. I'll see you soon.",CHARACTER,Sam,male
"That you, Sam? Sam! Over here! Sam, over here.",CHARACTER,Deadman,male
Lou.,CHARACTER,Sam,male
"The little one should be working again. Let me see. Oh! Oh, well then …",CHARACTER,Deadman,male
What?,CHARACTER,Sam,male
Maybe this is a special Beach for soldiers who died in battle.,CHARACTER,Deadman,male
Maybe we should get the hell outta here.,CHARACTER,Sam,male
Yes.,CHARACTER,Deadman,male
I'm surprised. I thought you would have abandoned BB by now.,CHARACTER,Sam,male
Discard precious hardware? Never.,CHARACTER,Deadman,male
So? Do you still share memories? I see.,CHARACTER,Deadman,male
Stay here. Seems like I got other memories to tend to. I'm takin' him down. That should get us both out of here.,CHARACTER,Sam,male
"You know, Sam, I'm starting to understand why BB is so important to you.",CHARACTER,Deadman,male
Huh?,CHARACTER,Sam,male
It's just a tool. Life and death are supposed to be irrelevant. But we've got attached to each other all the same …  Haven't we?,CHARACTER,Deadman,male
Kid's not just a tool. Name's Lou.,CHARACTER,Sam,male
"Lou, huh? That's a good name.",CHARACTER,Deadman,male
Get my BB! I need backup! We're pulling out! We need reinforcements! Move! BB …  BB …  Open fire! Fall back and hunker down!,CHARACTER,Combat Veteran,male
"Uh, dude.",CHARACTER,Sam,male
We need reinforcements! Forward! BB …  Get my BB! I want my BB back! Where's …  my …  BB … !? Open fire! Covering fire! Retreat!,CHARACTER,Combat Veteran,male
"Whoa! Oh, God …",CHARACTER,Sam,male
"We need reinforcements! Move, move! Give me back my BB! I need backup!",CHARACTER,Combat Veteran,male
BB …  This is all my fault. I should …  I should never have put you in that prison. BB …,CHARACTER,Combat Veteran,male
(from afar) In here! Security panel's been disabled. We'll have to breach. Get the tools!,CHARACTER,Man,male
Lou.,CHARACTER,Sam,male
Lou. Lou.,CHARACTER,Sam,male
How's little Lou doing?,CHARACTER,Deadman,male
No response.,CHARACTER,Sam,male
"Well look at that. The child's taken a shine to me. You two were out cold, so I had you brought here. You were right. Whatever you did back there returned us to our own world. I put your cargo and gear in your private box. You slept for a whole day, you know. Slept like the dead. I'm already back in Capital Knot. Fragile's Beach has been coming in handy. Sam, I owe you an apology. Lou was the name you were going to give your own baby. If he'd have made it. I should have pieced it together sooner.",CHARACTER,Deadman,male
Don't know what you're talking about.,CHARACTER,Sam,male
"I found some records from ten years ago. A death, sudden in the middle of a town. Young woman in the prime of her life. Nobody knew until it was too late. A void out. Her husband, who was a member of Bridges, had DOOMS. He tried, but he couldn't get to her in time. The whole town was wiped off the map …  Leaving nothing but a big crater. And him. Because he was a repatriate. People wanted answers. Did the man hide his wife's body on purpose? The only survivor was the only suspect. He was easy to blame, and people did. And pretty soon they were blaming Bridges, too. The man felt responsible. So he left. And his wife who died? Her name was Lucy. She'd been pregnant, poor woman. They were going to name their son Lou. Didn't happen. But it did. President Strand told me. She talked about you all the time. “He didn't have to cut all ties and walk away,” she said.",CHARACTER,Deadman,male
You wanna shut the fuck up?,CHARACTER,Sam,male
"Calm down, Sam. Take a seat. I've told you before about my body—70% harvested from cadavers. Do you want to know the real reason why? Because the story you've heard is one I made up. The truth is, I'm Frankenstein's monster. Artificial. Grown from pluripotent stem cells. And when that vita spark didn't manifest in all my organs, they replaced the defective ones with those of the dead. I never had a birthday. I'm a soulless meat puppet. No “Ka.” A dead man. People born the traditional way have Beaches. You have one. BB, too. But I have no such connections. No mother. No afterlife. No Beach. You see now why I'm so obsessed with it all? Why I joined Bridges? The battlefield, now that was an awful Beach. But strangely, I didn't hate it. Because I knew you were coming for me. I've never felt that before. Connected to someone. Anyone. You didn't have to cut all ties and walk away. The president was right about that much.",CHARACTER,Deadman,male
Wasn't anything to walk away from. It's not like I was ever welcome there.,CHARACTER,Sam,male
Come on. Even I was welcome.,CHARACTER,Deadman,male
"Oh, that. You were holding it. It's an old dog tag. US issue. Wasn't easy prying it out of your hand.",CHARACTER,Deadman,male
"Clifford Unger, as you can see. I looked him up in our database. Found a match. He was US Army Special Forces. Fought in Kosovo, Iraq, Afghanistan.",CHARACTER,Deadman,male
That's him.,CHARACTER,Sam,male
"Well, that's all I've managed to dig up so far. You must be caked in chiral matter from the battlefield. Time for a shower, I'd say. Oh, I won't be joining you this time. The Die-Hardman issue is no longer a concern. I've seen to it that our conversations won't be recorded.",CHARACTER,Deadman,male
"(via codec) Sam, do you copy? As you might have suspected, time here stopped while you two were on that battlefield. If my thinking is correct, the dimension to which you travelled is a kind of Beach. To explain a little: our bodies—our “Ha”- all occupy the same world. But our souls -our ""Ka""- have Beaches all their own. These Beaches are given form inside our brains by our beliefs religion, philosophy, and so forth. As a result, a Beach can be anything. And those anythings form a multiverse. However, if many people die at once their Beaches can become entangled, creating a “strand field.” This phenomenon is exacerbated in wartime by omnipresent feelings of resentment and despair. Beaches are more easily and frequently entangled. On such a Beach, exits vanish, and experiences cycle endlessly. Picture it like a record player The needle skips, playing the same phrase again and again. They're fighting a battle that has no beginning or end. Round and round it goes. Now, the battlefield you visited was in Eastern Europe in World War II. Which is strange, given that the man you encountered—Clifford Unger played no part in that conflict. I can't explain it. But if you can connect me to the chiral network, who knows what we might discover …",CHARACTER,Heartman,male
"(via codec) Still there, Sam? If so, I have a request. When you're ready, head upstairs to the delivery terminal.",CHARACTER,Heartman,male
"Can I help you? Holy shit, John, is that you?!",CHARACTER,Clifford Unger,male
Captain? What are you doing here?,CHARACTER,John,male
My wife's checked in. They don't want a repeat of last year.,CHARACTER,Clifford Unger,male
I'm so sorry …  I didn't know you were the husband.,CHARACTER,John,male
"(Hologram)   Sam, the west side of that region is covered by a massive tar belt. Beyond it is Edge Knot City, the last bastion of civilization you'll find that far out. It's your final destination. Once you use the Q-pid to connect it, the chiral network will span the entire continent. The rebirth of America is so close. And remember, that's where Amelie is being held captive. We need you to bring her home safely. But before you cross the tar belt, there's one more “knot” we need you to tie. Heartman will help you get it done.",CHARACTER,Die-Hardman,male
"(Hologram)   Sam, I'd like for you to bring me a few things. First, the dog tags you took from that soldier. Tuck them away in a pocket so you don't misplace them. Second, Mama's corpse. Her …  Her body shows no signs of necrosis, and I for one would like very much to know the reason why. Closer study may yield information that could prove instrumental in helping us to overcome the Death Stranding. Suffice it to say—",CHARACTER,Heartman,male
One minute remaining.,CHARACTER,Computer,unknown
"(Hologram)   I don't have much time. See to your preparations, I'll be waiting. You'll find an official order on the terminal.",CHARACTER,Heartman,male
"All right, Sam. Take care of her. And don't worry. She won't go necro. Målingen's special. Be funny if these “Ha” of ours ended up being the key to saving us all …",CHARACTER,Lockne,female
Delivery complete. Displaying performance evaluation …  Please proceed into the facility with the cadaver.,CHARACTER,Heartman's Lab Terminal,unknown
Heartman?,CHARACTER,Sam,male
Administering shock. Stand clear.,CHARACTER,Computer,unknown
"Well you certainly caught me with my pants down. Glad you could make it, Sam.",CHARACTER,Heartman,male
"I'm sorry, I didn't mean to alarm you. But I am what I am. Ah. Please lay her down there. Still no sign of them.",CHARACTER,Heartman,male
You know your heart stops beating?,CHARACTER,Sam,male
"It stops every twenty-one minutes. I spend three minutes on the Beach, and then return. Sixty deaths and sixty resurrections per day. Sixty opportunities to search the Beach for my departed family. This is how I live. This is my life. So, while you've travelled to and from the Seam an impressive number of times, my Beach count is a little higher. Two hundred and eighteen thousand five hundred and forty-nine.",CHARACTER,Heartman,male
"I see myself in that crater. My wife and my child. It's like looking at the shape of my heart. The doctors called it myocardial cordiformia. Mine is an especially unusual case. I have pictures. Care to see Heartman's heart-shaped heart? No, you really should. It doesn't run in the family. You know, I never came to terms with their loss. In the days that followed, became obsessed with an idea: That the Beach is real, and they are on it. I would induce cardiac arrest-three minutes at a time-and search for them. Day after day after day …",CHARACTER,Heartman,male
All so you could say good-bye?,CHARACTER,Sam,male
Quite the opposite. It is said that everyone's Beach is different. So what if everyone's afterlife is different too? I find the thought terrifying. Spending eternity alone. Which is why I decided to find my family and make sure to move on with them.,CHARACTER,Heartman,male
You mean die with them?,CHARACTER,Sam,male
"If death would see us reunited, then yes. But the repeated cardiac arrests took their toll on my heart. The muscle gradually deformed. And after a while they started calling me “The Beach Scientist—Heartman.” I'm glad we could have this conversation.",CHARACTER,Heartman,male
A body that doesn't necrotize. No sign of decomposition. It's as if she were still alive. The perfect mummy. An impeccable corpse.,CHARACTER,Heartman,male
What's wrong?,CHARACTER,Sam,male
"Where's the other thing you were supposed to bring? Ah, found it. Behold.",CHARACTER,Heartman,male
"Wait, Deadman—",CHARACTER,Sam,male
"It appears to be an umbilical cord. Human, by the looks of it. I think? But … this was no ordinary conduit between foetus and placenta. It looks more like a BT's tether. And this was Mama's? Yes …  A body that doesn't necrotize and an umbilical cord connected to the Beach …  These are remarkable discoveries, Sam …  Enough to set my sore heart racing!",CHARACTER,Heartman,male
Five minutes to cardiac arrest.,CHARACTER,Computer,unknown
"I apologize if our conversation gets cut short. I must go back to the Beach and look for my wife and child. One person. One Beach. That's the rule. But I'm the exception. My Beach is connected to others. As if it were the beneficiary of a coronary bypass. Maybe this twisted heart of mine made it possible. All I know is that I will find them. Even if my every visit raises new questions, I'll have my answers one day. One day … .",CHARACTER,Heartman,male
Three minutes to cardiac arrest.,CHARACTER,Computer,unknown
"The battlefields—the endless wars you found yourself trapped in. Why do World War-era soldiers wander the Beach a century after they fell? Normally, the souls of the dead move on. The Beach is just a corridor—a place through which the pass on their way to the other side. But, if regret, resentment, a fervent desire to remain-if these feelings are powerful enough, they may give rise to an altogether different Beach. A collective purgatory for an army of the damned.",CHARACTER,Heartman,male
"Clifford Unger. His misery and hatred, combined with your BB acting as some sort of catalyst, have brought these battlefields to our world.",CHARACTER,Heartman,male
Two minutes to cardiac arrest. Please proceed to a safe location.,CHARACTER,Computer,unknown
It's just a theory.,CHARACTER,Heartman,male
You think Higgs is pulling his strings? Pulling all their strings?,CHARACTER,Sam,male
Ensure you are in a stable position.,CHARACTER,Computer,unknown
I don't know. But evidence does suggest that Higgs brought them here.,CHARACTER,Heartman,male
One minute remaining. Please hold on to something secure.,CHARACTER,Computer,unknown
