dialogue,label,character_name,character_group
"(narrating) I felt a whirlwind of emotions. A large part of it was happiness. And relief was there, too. But somewhere inside, I still felt uneasy. Vanille and Fang were gone. And the world hung in silence. Our fight had just ended... ... but I couldn't relax. A new battle was about to begin. (Energy begins streaking around Lightning... ) What is that!? Watch out! (narrating) The events of that day tore open a portal to another world. (Back in the scene.) Get off me! (narrating) And from the depths of the rift appeared a darkness that had no place in our world-- an irresistible force that dragged me away to the edge of time. The screams of the dying had unlocked a gate-- A door that led directly to the throne of the goddess. Etro waited beyond the gate, and sent her miracles to the human world. But a creeping darkness slipped through, and threatened to devour our reality. Etro closed the gate, and warped the timeline. Time's flow was altered, and existence itself was distorted. I was lost. The darkness caught me in its embrace, and wrote me out of history. (In the flashback, Lightning finds herself on the shore of Valhalla.) Where am I? (narrating) Valhalla. Beyond time. Beyond life and death. A netherworld of shifting gloom. The chaotic realm of the goddess Etro. What power had brought me to this alien shore? From Valhalla's heart, I could track the entire span of time. I gazed upon the future of mankind, and sensed Etro's divine will. (In the flashback, she is transformed into her new, feathery costume.) The goddess was fading away. If her spirit should cease to be, the world would descend into entropy. I made my choice. I will fight. (flashback of the fight with Caius) This man, Caius Ballad. He seeks to destroy all hope, and bring an end to the future. Though the battle might be endless, I will never give up. Etro has chosen us--her champions. And we cannot fail.",CHARACTER,Lightning,female
"It all started with Valhalla, is that right? Whatever came from there created the paradoxes... ... caused the gates to appear, and twisted the timeline.",CHARACTER,Noel,male
"Lightning, what did you see?",CHARACTER,Serah,female
"I don't know. It was an enormous power. Something that shouldn't exist in this world. Only Etro can control the power and keep it contained in Valhalla. If she were to disappear, there would be nothing to stop it. And that's what Caius wants. He plans to find Etro sleeping in her temple, kill her, and release the power. The chaos would be unleashed into the realm of humans. Into our world, through the Unseen Gate.",CHARACTER,Lightning,female
A gate.,CHARACTER,Serah,female
"When a person dies, her soul flies to the otherworld, and passes through that portal. If a great many people die at once, the gate must open wide to let them through.",CHARACTER,Lightning,female
"For example, if Cocoon should fall.",CHARACTER,Noel,male
Exactly. It would be unstoppable. The power of chaos would gush through the gate like floodwater through a broken dam.,CHARACTER,Lightning,female
What would happen to the world then?,CHARACTER,Noel,male
"Chaos would infect everything. It would become pure entropy, without life, or death, or time.",CHARACTER,Lightning,female
"No life or death? You mean like Valhalla. That's what Caius is after! If he can bring down Cocoon, millions of people would die, and the power of chaos... ... would turn this world into another Valhalla.",CHARACTER,Serah,female
Yes. Caius is trying to create a world where time does not exist. If he can erase time...,CHARACTER,Lightning,female
Yeul would be saved. And not just Yeul. All the seeresses down through the ages. They'd be released from their curse. (Lightning nods.) He wants to sacrifice Cocoon to rebuild the world in Valhalla's image all for the sake of Yeul.,CHARACTER,Noel,male
That's why you were fighting Caius in Valhalla. You're protecting Etro.,CHARACTER,Serah,female
"We have to face Caius on two fronts: in Valhalla, and in the world of humans. If we don't... We won't be able to change the future. I can't do it on my own. I need your help.",CHARACTER,Lightning,female
"(narrating) Lightning then told us what would happen to Cocoon. In 500 AF, the old Cocoon would collapse and fall into Pulse, the crystal pillar no longer strong enough to support it. By that time, Hope and the Academy would have completed the new Cocoon, but... When they attempted to launch it, Caius would intervene. He would smash it into the old Cocoon, and bring them both down. (The narration ends.) So we have to travel to 500 AF, and stop Caius from destroying Cocoon.",CHARACTER,Serah,female
"If we can change this prophecy, then the true timeline will finally be restored.",CHARACTER,Noel,male
"Yes. Everything will depend on you. I have to go to Valhalla, and stop Caius there. Can you do it?",CHARACTER,Lightning,female
We can do it.,CHARACTER,Noel,male
Right. Your good luck charm'll show the way.,CHARACTER,Lightning,female
"Kupo! Leave it to me, kupo! (He swirls and reveals a Time Gate.)",CHARACTER,Mog,male
"Hey, Lightning. We'll be able to be together again, right? When all this is over?",CHARACTER,Serah,female
"One thing at a time, Serah. (She steps into the temporal rift and it vanishes.)",CHARACTER,Lightning,female
"(narrating) The truth is, I didn't want to let her go. I'd come so far to find her, I was afraid to lose her again. But I had to be strong, for her sake. She had her own battles ahead of her. So I swallowed the words I wanted to say and hid my fear. It was the hardest thing I ever did.",CHARACTER,Serah,female
The scene ends and a Primer is presented on enhanced Moogle Hunt.,ACTION,ACTION,ACTION
Serah heads toward a hidden artefact...,ACTION,ACTION,ACTION
"(auto-talk) Hey, look. Lightning has left us the last artefact we need.",CHARACTER,Serah,female
Artefact Discovered! You obtain an Artefact of the Ark!,ACTION,ACTION,ACTION
"(auto-talk) Lightning can't remain beyond the boundaries of Valhalla for long, kupo.",CHARACTER,Mog,male
"But still, I was finally able to talk with her. And it's all thanks to Noel.",CHARACTER,Serah,female
"Let's go keep Hope's new Cocoon in one piece. If we pull it off, then Lightning can return fully to a restored world.",CHARACTER,Noel,male
The party uses Mog's power to reveal a hidden treasure box...,ACTION,ACTION,ACTION
Item Acquired! You obtain a Supply Sphere Access Code!,ACTION,ACTION,ACTION
Fragment Discovered! You obtain Hope's Message!,ACTION,ACTION,ACTION
"Hm, what's this? A message?",CHARACTER,Serah,female
"Greetings, Serah in the future. Can you hear me? I'm sending you the access codes for the supply spheres. The final battle with your ultimate nemesis draws near. I hope the contents are of some use to you.",CHARACTER,Hope,male
Good 'ol Hope. He's still helping us fight.,CHARACTER,Serah,female
I guess the future is in our hands now.,CHARACTER,Noel,male
The party heads to the Time Gate...,ACTION,ACTION,ACTION
Use an Artefact of the Ark to activate the gate and step into the flow of time?,ACTION,ACTION,ACTION
Player chooses 'No',ACTION,ACTION,ACTION
Player chooses 'Yes',ACTION,ACTION,ACTION
"I guess this is it, huh?",CHARACTER,Serah,female
We've been given a second chance by the goddess herself.,CHARACTER,Noel,male
We're going to save the Cocoon that Hope built.,CHARACTER,Serah,female
"Yep. And save the future, too.",CHARACTER,Noel,male
Kupo! Kupopopo. (The party steps into the gate.),CHARACTER,Mog,male
"(narrating) Hey, Caius. You told us you wanted to save Yeul by destroying the world. That if you could take away our future, Yeul wouldn't have to see anymore prophecies, and she wouldn't have to die. You really are a fool. Yeul never wanted the world destroyed. She never gave in to despair. In the end, when she died, she was smiling. She saw a future of hope. Caius Ballad, I am going to fight you, and show you the truth. I'm going to show you the future that Yeul really wanted.",CHARACTER,Noel,male
Academia -4XX AF-,ACTION,ACTION,ACTION
"Time and memory, frozen in crystal.",ACTION,ACTION,ACTION
"Serah and Noel are reunited with Hope, who has also traveled through time. Together, they have brought the artificial Cocoon project one step closer to realization. It shall be an ark of salvation, that will rescue mankind from the catastrophe of the future. With rekindled hope in their hearts, Serah and Noel set out once again on their journey.",ACTION,ACTION,ACTION
"But, at the last moment, they are betrayed. When they step through the gate, they fall into a terrible trap.",ACTION,ACTION,ACTION
A Dying World -700 AF-,ACTION,ACTION,ACTION
"Time and memory, frozen in crystal.",ACTION,ACTION,ACTION
"Noel's soul is living at the end of days. Serah wanders through a world of his memories. She learns that Noel wanted only to protect Yeul at the side of his friend and mentor, Caius, but he loses everything when Caius abandons them and Yeul dies.",ACTION,ACTION,ACTION
"The goddess opens a door to Valhalla, and Noel is about go through it, when Serah finally manages to reach through to him. Together, they wake from the dream and begin to search for a way out of their prison.",ACTION,ACTION,ACTION
New Bodhum -700 AF-,ACTION,ACTION,ACTION
"Time and memory, frozen in crystal.",ACTION,ACTION,ACTION
"In the desolate future, at the end of time, Serah finally finds the real Lightning. But the sisters have no time to rejoice, for their work is only just begun. Lightning tells them that Caius is the one who is distorting the timeline, and that she must go to Valhalla to protect the goddess. At the same time, Serah and Noel will have to fight the battle to save Cocoon and stop it from smashing into Gran Pulse.",ACTION,ACTION,ACTION
The party returns to A Dying World and uses a Wild Artefact to open a blue gate there...,ACTION,ACTION,ACTION
"A Wild Artefact can be used to open the gate, but it will be consumed. Open the gate?",ACTION,ACTION,ACTION
Player chooses 'No',ACTION,ACTION,ACTION
Player chooses 'Yes',ACTION,ACTION,ACTION
Bresha Ruins -100 AF-,ACTION,ACTION,ACTION
Who will be the one to contain this invasion?,ACTION,ACTION,ACTION
"The sudden appearance and rampant growth of the paradox has turned the Bresha Ruins into a crawling nest of monsters. Even the army, unable to contain the endless waves of creatures, has been forced to withdraw. In a last, desperate measure, the government has offered a huge sum of money to the person who resolves the paradox.",ACTION,ACTION,ACTION
"Many have tried, and many have failed, but still the ruins overflow with reckless bounty hunters and scholars seeking to claim the substantial reward.",ACTION,ACTION,ACTION
The party visits the area and moves forward to speak with a man who carries the appearance of an FFXIII Sanctum elite.,ACTION,ACTION,ACTION
"You guys have gotta be rookies. Do you even have any experience? For amateurs like yourselves to be coming out here, you either have to be morons, or idiots that are looking to hit pay dirt. So... Which is it? You don't look like you understand what's going on, so lemme explain it to ya. Because of some paradox thingamajig that occurred eighty-some years ago, the monsters here are multiplying like no one's ever seen! The government gave up trying to fix the problem themselves a while ago. Now they're just throwing buckets of gil at bounty hunters to deal with the problem instead. You can't find any other jobs out there where you can make this much gil. Thanks to the government, everyone here's got cash to spare. If you're looking for some extra pocket money, this is your best bet.",CHARACTER,Government Agent,male
"What? You need me to explain it to you again? Welcome to the corner of nowhere and hell on earth, the bounty hunter's paradise! Since 20 AF, the number of monsters has been growing like crazy! This is an ungoverned place of hazardous land, officially recognized by the government. That's it. You got it?",CHARACTER,Government Agent,male
They can examine a pillar...,ACTION,ACTION,ACTION
A stuffed animal is placed as an offering.,ACTION,ACTION,ACTION
They can speak with a female bounty hunter.,ACTION,ACTION,ACTION
"Oh, hello. More bounty hunters, I see. You two are much too young to be in a place like this. What a sad world this has become. I'm working on the development of a new weapon. The materials I need can be found where the paradox effect is the strongest, somewhere inside the ruins. If you see anything of the sort, I'd appreciate it if you brought it back to me. Of course, you'll be compensated for your efforts.",CHARACTER,Pat,female
Fragment - Palladium Ring,ACTION,ACTION,ACTION
Summary - Find the materials,ACTION,ACTION,ACTION
"The Bresha Ruins, 100 AF. Pat is working on developing a new weapon, and she needs someone to bring her some weapon materials. If she's desperate enough to ask civilians to do the job, the compensation has to be nothing less than generous.",ACTION,ACTION,ACTION
Accept the mission?,ACTION,ACTION,ACTION
Player chooses 'No',ACTION,ACTION,ACTION
"Ah, well. I suppose I'll ask someone else then.",CHARACTER,Pat,female
"If you find any strange objects in the ruins, can you bring them to me? I'll pay you for your work.",CHARACTER,Pat,female
I'm desperately looking for materials to build a new weapon. You'll be rewarded generously.,CHARACTER,Pat,female
Player chooses 'Yes',ACTION,ACTION,ACTION
"All right, the objects you're looking for are likely lost within the spacetime rift. I know they won't be easy to find, so make sure to check every hidden corner, every crevice.",CHARACTER,Pat,female
"Hey, how's the investigation coming along? Once I get the materials, I'll build a revolutionary weapon!",CHARACTER,Pat,female
(auto-talk) I still have a long ways to go. I almost let that little monster kill me.,CHARACTER,Male Bounty Hunter 1,male
(auto-talk) It's like that old saying: gil talks. All the monsters look like piles of gil to me! I'm making out like a bandit! They've raised the bounty again!,CHARACTER,Male Bounty Hunter 2,male
(auto-talk) I need to clear my head of distractions. A warrior's path is not an easy one.,CHARACTER,Male Bounty Hunter 3,male
"(auto-talk) Well, hello there, little miss! Don't go getting struck by lightning now. You're too darn pretty be a man. Bagged a whole bunch of 'em today!",CHARACTER,Male Bounty Hunter 4,male
Shoot 'em all! (chuckles) Explosions everywhere! All the monsters can go to hell!,CHARACTER,Male Bounty Hunter 5,male
The party uses Mog's power to find a hidden treasure box...,ACTION,ACTION,ACTION
Item Acquired! You obtain a Weapon Material!,ACTION,ACTION,ACTION
They return to Pat.,ACTION,ACTION,ACTION
You've got everything I need! Now I can build a weapon that will destroy even the strongest of monsters! You know what I'm going to do with a weapon like that? I'm going to sell it to the government for a serious profit! Here's what I promised you. Thanks again for your hard work!,CHARACTER,Pat,female
Fragment Discovered! Palladium Ring You obtain 1000 CP!,ACTION,ACTION,ACTION
"(auto-talk) I wish I could help you out, but I don't have any jobs for you right now. Sorry! I appreciate your help!",CHARACTER,Pat,female
The party moves on to another area and speaks with a man named Walter.,ACTION,ACTION,ACTION
"I'm currently studying the sociobiology of monsters. By learning how these monsters react to human aggression, the military will be able to formulate more advanced battle strategies. I have my eye on one of the mercenaries in the area as a test subject. He's brash, abrasive and violent, and he's always ready to fight any monster he encounters. I wonder how differently the monsters would react to him if he became calm, relaxed, and genial. I'd love to get my hands on such data.",CHARACTER,Walter,male
Fragment - Ruthenium Ring,ACTION,ACTION,ACTION
Summary - Pacify the mercenary,ACTION,ACTION,ACTION
"The Bresha Ruins, 100 AF. Walter has his eye on Raymond, a short-tempered mercenary who would make the perfect guinea pig for his research. The scientist is willing to generously reward anyone who is able to calm Raymond and turn him into a pleasant, happy man.",ACTION,ACTION,ACTION
Accept the mission?,ACTION,ACTION,ACTION
Player chooses 'No',ACTION,ACTION,ACTION
Player chooses 'Yes',ACTION,ACTION,ACTION
My topic of research is the correlation between human aggression and the monsters' behavioral reactions. There's a hotheaded mercenary here who is perfect for this experiment.,CHARACTER,Walter,male
Go back to where you came from unless you want a good ass-kicking!,CHARACTER,Raymond,male
Live Trigger How should I greet Raymond to brighten his mood and get him to cooperate in Walter's study?,ACTION,ACTION,ACTION
Player chooses Triangle - Are you the eccentric Raymond?,ACTION,ACTION,ACTION
Player chooses Circle - Are you the bloodthirsty Raymond?,ACTION,ACTION,ACTION
"What the hell are you brats doing here? What are you, morons? This ain't no playground!",CHARACTER,Raymond,male
Player chooses X - Are you the notorious Raymond?,ACTION,ACTION,ACTION
Player chooses Square - Are you the famous Raymond?,ACTION,ACTION,ACTION
He's angrier than before...,ACTION,ACTION,ACTION
You think you can bring out my 'nice' side? Heh! Maybe when hell freezes over.,CHARACTER,Raymond,male
It appears to have worked! Keep it up!,ACTION,ACTION,ACTION
They talk with him again...,ACTION,ACTION,ACTION
Why don't your curl up and die!,CHARACTER,Raymond,male
Live Trigger He needs a little more flattering. It seems he has quite a weapon on him.,ACTION,ACTION,ACTION
Player chooses Triangle - You remind me of a villain from a movie.,ACTION,ACTION,ACTION
Player chooses Circle - Do you have the skill to wield that weapon?,ACTION,ACTION,ACTION
Player chooses X - That's an extraordinary weapon!,ACTION,ACTION,ACTION
"Player chooses Square - You *look* like a warrior, but...",ACTION,ACTION,ACTION
"Picking any of the wrong responses just results in the ""brats"" response from before and knocks you back to the beginning of the sequence.",ACTION,ACTION,ACTION
There's a bunch of monsters in the area so be careful. Heh! Not like it matters to me if you die!,CHARACTER,Raymond,male
It seems to have worked! Keep it up!,ACTION,ACTION,ACTION
They speak with him one more time.,ACTION,ACTION,ACTION
Are you lovebirds here for a picnic in this freakin' hellhole?,CHARACTER,Raymond,male
Live Trigger He seems to be in a better mood. He just needs one last push.,ACTION,ACTION,ACTION
Player chooses Triangle - I'd love for you to teach me how to fight!,ACTION,ACTION,ACTION
I like you two! What did you say your names were? It feels like a great day to get some work done!,CHARACTER,Raymond,male
Player chooses Circle - My weapon might be better than yours.,ACTION,ACTION,ACTION
Player chooses X - At least you *look* the part.,ACTION,ACTION,ACTION
Player chooses Square - You're an easy man to butter up.,ACTION,ACTION,ACTION
Fragment Discovered! Ruthenium Ring You obtain 1000 CP!,ACTION,ACTION,ACTION
They can talk with him again...,ACTION,ACTION,ACTION
"It's like my weapon knows I'm in a good mood, too!",CHARACTER,Raymond,male
"Hey there, hope things are going okay. I didn't know that feeling good would help make my job easier!",CHARACTER,Raymond,male
They can speak with Walter again.,ACTION,ACTION,ACTION
I analyzed the recorded data from the mercenary's encounters with various monsters. There doesn't seem to have been any kind of significant change. Continued research of this topic may be useless. Perhaps it's time to scrap the idea and move onto the next.,CHARACTER,Walter,male
I ran into that mercenary I told you about. He was in an awfully good mood.,CHARACTER,Walter,male
The party speaks to a Professor in Echoes of the Past...,ACTION,ACTION,ACTION
"Would you be interested in a small job? It's nothing very exciting. I just need you to find someone. My assistant left a while ago and I haven't seen him since. Can you find him and give him a message for me, if possible? Tell him I need the monster analysis report ASAP.",CHARACTER,Professor,male
Fragment - Osmium Ring,ACTION,ACTION,ACTION
Summary - Find the missing assistant,ACTION,ACTION,ACTION
"The Bresha Ruins, 100 AF. An independent researcher known as the Professor is looking for someone to lend him a hand. He needs a resourceful person to track down his assistant and retrieve some analytical data. A generous reward is offered to anyone up for the task.",ACTION,ACTION,ACTION
Accept the mission?,ACTION,ACTION,ACTION
Player chooses 'No',ACTION,ACTION,ACTION
"Well, it never hurts to ask, right?",CHARACTER,Professor,male
My research assistant is missing. Have you seen anyone like that wandering around these ruins?,CHARACTER,Professor,male
"Would you be kind enough to help me look for someone? There's a reward in it for you, you know.",CHARACTER,Professor,male
Player chooses 'Yes',ACTION,ACTION,ACTION
Spectacular! I knew I could count on you.,CHARACTER,Professor,male
Have you found my assistant yet? I need that monster analysis report yesterday!,CHARACTER,Professor,male
(auto-talk) What's going on? What am I doing here? I-I'm missing parts of my memory.,CHARACTER,Assistant,male
They speak with him.,ACTION,ACTION,ACTION
"What? You want the monster analysis report? Oh, my boss must have sent you after me. Here's the report. Take it.",CHARACTER,Assistant,male
Item Acquired! You obtain the Monster Analysis Report!,ACTION,ACTION,ACTION
They can speak with him again.,ACTION,ACTION,ACTION
"I'm glad you came along! The paradox was about to erase not just my memory, but my entire existence!",CHARACTER,Assistant,male
The party speaks with the Professor again...,ACTION,ACTION,ACTION
"Thank you for your hard work. This data should prove to be invaluable in resolving the paradox. The reason this data is so important is because... Well, I won't bother you with the technical details. Here's the reward I promised you. It's all there, you have my word.",CHARACTER,Professor,male
Fragment Discovered! Osmium Ring You obtain 1000 CP!,ACTION,ACTION,ACTION
Are you sure this is the way to solve the paradox?,CHARACTER,Noel,male
"It's important to investigate all aspects of the case, kupo. One step at a time, kupo. One step at a time.",CHARACTER,Mog,male
"Mog, that's not very convincing coming from you. When's the last time you took a step anywhere?",CHARACTER,Serah,female
They can auto-talk with the Professor.,ACTION,ACTION,ACTION
"(auto-talk) Can you leave me be? I have work to do. I'm a very busy man, you see. Did you need something else? I already gave you the reward as promised.",CHARACTER,Professor,male
The party returns to Lamentable Rest and can now speak with the man standing by the pillar where the offering was placed...,ACTION,ACTION,ACTION
"It is vital to retrieve months, if not years worth of data in order to completely resolve the paradox. We can't waste our time on the phenomena occurring right in front of us. That's why I placed a monitoring device on the epitaph. At a glance, it merely looks like an offering or gift of some sort. However, it can measure even the slightest effect the paradox has on an object. Centuries from now, someone will be able to access the data in this device and figure out a way to resolve the paradox. I wish I could be there to witness the event, but unfortunately, I'll be long gone.",CHARACTER,Ronan,male
Fragment - Rhodium Ring,ACTION,ACTION,ACTION
Summary - Retrieve the device,ACTION,ACTION,ACTION
"The Bresha Ruins, 100 AF. In order to gather long-term data regarding the paradox, Ronan has placed a monitoring device in the area. However, he needs centuries worth of information for the data to be the least bit useful.",ACTION,ACTION,ACTION
The only one who can help him retrieve that kind of information is the one with the ability to time travel.,ACTION,ACTION,ACTION
Accept the mission?,ACTION,ACTION,ACTION
Player chooses 'No',ACTION,ACTION,ACTION
I was just talking to myself. I do it all the time.,CHARACTER,Ronan,male
The offering placed near the epitaph is actually a monitoring device. I'm curious as to what the readings will be like hundreds of years from now. I hope that someone in the future will find the device and put all the information to good use somehow.,CHARACTER,Ronan,male
Player chooses 'Yes',ACTION,ACTION,ACTION
Are you saying you're going to travel to the future to bring me back the data I need? I won't hold my breath.,CHARACTER,Ronan,male
"I placed a monitoring device near the epitaph to pick up readings. If only I could get my hands on years of data, I might be able to figure out the paradox.",CHARACTER,Ronan,male
There appears to be a tattered stuffed animal.,ACTION,ACTION,ACTION
Item Acquired! You obtain an Old Device!,ACTION,ACTION,ACTION
The party returns to the Bresha Ruins 100 AF and speaks with Ronan...,ACTION,ACTION,ACTION
"Is this... Is this my monitoring device? I can't believe my eyes! It looks as though it easily contains several centuries' worth of data. Was it some kind of paradox effect that brought this back from the future? Now, let's see here... Yes, it appears the cause of the distortions came from a specific location. If my calculations are correct... Then the cause of the paradox should be the control unit of the giant Atlas. If I report this to the government, they should have enough data to support a change in strategy. Here's a little something for your trouble. Thank you both so much.",CHARACTER,Ronan,male
Fragment Discovered! Rhodium Ring You obtain 1000 CP!,ACTION,ACTION,ACTION
The paradox is occurring because of that one control unit. How did it get powered up again? Is someone messing with it?,CHARACTER,Noel,male
Maybe someone turned it on by mistake. Let's check the ruins to see if we can get to the bottom of this.,CHARACTER,Serah,female
They can auto-talk with Ronan.,ACTION,ACTION,ACTION
"(auto-talk) Thanks to you, there's a good chance we can resolve the paradox. I don't want money. I'd rather be reinstated at the Academy.",CHARACTER,Ronan,male
"With that, the barrier that was blocking off the path to the Atlas device in this area is no longer present. The party heads there and speaks with a man stationed in front of the device...",ACTION,ACTION,ACTION
"I've been dispatched by the government. They received a report that the paradox was caused by some control unit. I've come to investigate. However, the unit's locked and inaccessible. Two passwords are required to unlock the device. An Academy official was in charge of one of them, but he passed away some time ago. As for the other password, I have no clue who would know. I'm pretty much at a dead end.",CHARACTER,Porter,male
Fragment - Adamantite Ring,ACTION,ACTION,ACTION
Summary - Obtain both passwords,ACTION,ACTION,ACTION
"The Bresha Ruins, 100 AF. According to Porter, a government agent, the cause of the paradox lies in Atlas's control device. However, the passwords to the unit have been lost. One of the passwords was held by a man who recently passed away in Yaschas Massif. Only someone from the future might be able to decipher the other. Retrieve both passwords to resolve the paradox.",ACTION,ACTION,ACTION
Accept the mission?,ACTION,ACTION,ACTION
Player chooses 'No',ACTION,ACTION,ACTION
"I never asked for your help, did I?",CHARACTER,Porter,male
"If only I knew both of the passwords, I'd be able to turn off the control unit's power. I need to get my hands on the passwords, but I have no clue where to even start looking.",CHARACTER,Porter,male
Player chooses 'Yes',ACTION,ACTION,ACTION
You're saying you want to help me? The man who knew one of the passwords passed away a little while ago. He was assigned to the Paddra Ruins in the Yaschas Massif.,CHARACTER,Porter,male
"One of the Academy officials was in charge of a password. He was involved in the investigation at the Yaschas Massif. He died shortly after. I really have no idea where the second password might be. Maybe it'll turn up in the future? Perhaps if we wait long enough, some genius will come along and solve this entire thing for us.",CHARACTER,Porter,male
"This is interesting. If we get our hands on the password of the control unit, we might be able to solve the disturbance within the ruins fairly quickly. It's unfortunate. Mr. Thorne was the only one who knew the password. And now he's disappeared inside the paradox. I don't know if he's dead, but I doubt we'll ever see him again.",CHARACTER,Uma,female
Item Acquired! You obtain Thorne's Information!,ACTION,ACTION,ACTION
They can speak with Uma again.,ACTION,ACTION,ACTION
"My late boss, Mr. Thorne, was the only one who knew the password. Losing him was a great loss for us.",CHARACTER,Uma,female
"He was strict, but only because he cared about me. Sometimes I wonder if he's still alive in some other dimension.",CHARACTER,Uma,female
The party returns to Yaschas Massif 110 AF and speaks with a man that they revealed earlier using Mog's power...,ACTION,ACTION,ACTION
Who am I? Where am I? Why can't I remember anything? If only... If only I could remember my name!,CHARACTER,Thorne,male
Help him figure out his name.,ACTION,ACTION,ACTION
Live Trigger Help the man remember his name. Who was the woman's boss that disappeared in this area years ago?,ACTION,ACTION,ACTION
Player chooses Triangle - Horne,ACTION,ACTION,ACTION
"I don't know... That doesn't seem to ring a bell. No, that's not it. That's not my name.",CHARACTER,Thorne,male
Player chooses Circle - Amodar,ACTION,ACTION,ACTION
Player chooses X - Thorne,ACTION,ACTION,ACTION
"Yes, that's it! My name is Thorne! I remember everything. I was investigating the ruins with my colleagues, when suddenly, I felt someone push me into the paradox, and somehow, it... absorbed me. I see. She told you my name, did she? I'm relieved to hear that they're still working as hard as ever, even after I'm gone. It's good to know I taught them well. I think I understand the situation. So you're trying to find the password for the control unit in order to resolve the paradox in the ruins, is that it? Well, I'm as good as dead, so the key to solving the paradox is no help to me. Here, take it. I've written down the password. Maybe you can save everyone.",CHARACTER,Thorne,male
"(narrating) Thanks to my amazing leadership, we finally found the first password, kupo! If we find the other on, we'll be well on our way to solving the case, kupo! And when we do, the government will give us oodles of gil, and I can buy whatever my little heart desires, kupo!",CHARACTER,Mog,male
Player chooses Square - Caius,ACTION,ACTION,ACTION
Fragment Discovered! Control Device Password 1 You obtain 300 CP!,ACTION,ACTION,ACTION
"(auto-talk) Do I need to get my hearing checked, or did he really say that he was pushed into the paradox?",CHARACTER,Noel,male
Does that mean someone... someone tried to kill him?,CHARACTER,Serah,female
"We should be careful. Come on, we need to go find that other password. I think there might be clues in the ruins of the future.",CHARACTER,Noel,male
"Yeah, I hope so. Let's go find them!",CHARACTER,Serah,female
The party can return to Yaschas Massif 100 AF and speak with Uma again...,ACTION,ACTION,ACTION
Sometimes it feels like Mr. Thorne is watching over me from somewhere.,CHARACTER,Uma,female
Next the party travels to the Bresha Ruins 300 AF and speaks to the Government Agent in front of the Atlas control device...,ACTION,ACTION,ACTION
"The whole place is talking about you guys. From what I hear you're pretty good--for a couple of newcomers. Talk to me. I could be convinced into letting you handle the device. All right, all right. You seem to have at least some knowledge of it. It's not publicly known that it requires passwords to unlock. Okey-dokey. Go ahead and take a look if you want.",CHARACTER,Government Agent,male
I thought you guys wanted to examine the device for yourselves.,CHARACTER,Government Agent,male
"Hey, you're not hackers or anything like that, are you?",CHARACTER,Government Agent,male
"The two examine the device, and they are transported to a Temporal Rift.",ACTION,ACTION,ACTION
"I sense it, kupo! The password is up ahead, kupo!",CHARACTER,Mog,male
It's hidden in the labyrinth?,CHARACTER,Serah,female
That makes sense to me. That explains why we couldn't seem to find it anywhere.,CHARACTER,Noel,male
The party solves the rift in three stages...,ACTION,ACTION,ACTION
"(narrating) We finally got our hands on the second password, kupo! Now all that's left for us to do is return and resolve the paradox, kupo! I'm going to rolling, no, swimming in gil, kupo! But it looks like Serah and Noel have something on their minds, kupo. I wonder what's happening, kupo.",CHARACTER,Mog,male
Fragment Discovered! Control Device Password 2 You obtain 400 CP!,ACTION,ACTION,ACTION
The party can speak with the Government Agent again...,ACTION,ACTION,ACTION
"Was it part of the paradox effect? Whatever it was, it gave me the creeps!",CHARACTER,Government Agent,male
I saw you guys disappear into thin air. How did you do that? Where did you go?,CHARACTER,Government Agent,male
The party returns to the Historia Crux.,ACTION,ACTION,ACTION
Bresha Ruins -300 AF-,ACTION,ACTION,ACTION
"Time and memory, frozen in crystal.",ACTION,ACTION,ACTION
"Monstrous invaders continue to flood into the ruins, and the government has offered a reward to any person who brings the situation under control.",ACTION,ACTION,ACTION
"Mog's bobble twitches greedily at the mention of bounty pay, and Noel and Serah focus their efforts on resolving the paradox. The solution lies in the year 100 AF, with the device used to control the giant Atlas. Do the intrepid time travelers have the passwords they need to operate the control unit?",ACTION,ACTION,ACTION
The party returns Bresha Ruins 100 AF and speaks again with Porter...,ACTION,ACTION,ACTION
"You've obtained both of the passwords? Well, let's try them out and see if they're the real deal. The good news is, the passwords were correct. But now we're faced with a new mystery. This paradox... it seems it was created by people. In 20 AF, someone tampered with the control unit, which looks to be the cause of this entire situation. The culprit was responsible for the monster population increase and for taking out those who knew the passwords. I believe that a group that opposed the Academy's ideals used the paradox for their own gain. They tried to destroy the institution once and for all. To this day, we're still in the dark as to who was behind this operation and why. You two were a great help in solving this tough situation. As a government representative, I'd like to offer you some compensation for your trouble.",CHARACTER,Porter,male
Fragment Discovered! Adamantite Ring! You obtain 1000 CP!,ACTION,ACTION,ACTION
"They can talk with Porter again and when they do, the ground shakes.",ACTION,ACTION,ACTION
Kupo!,CHARACTER,Mog,male
"Wh-what the--!? What is that thing? Please, go and find out what it is. If it turns out be a dangerous monster, make sure to destroy it on the spot!",CHARACTER,Porter,male
Fragment - Kalavinka Fragment,ACTION,ACTION,ACTION
Summary - Defeat Kalavinka,ACTION,ACTION,ACTION
"The Bresha Ruins, 100 AF. The paradox that lasted for centuries has finally been resolved. However, in its place appeared an unknown beast that had been trapped in the Void Beyond. Defeat the monster before it destroys Cocoon!",ACTION,ACTION,ACTION
Accept the mission?,ACTION,ACTION,ACTION
Player chooses 'No',ACTION,ACTION,ACTION
Please resolve this as soon as humanly possible!,CHARACTER,Porter,male
Player chooses 'Yes',ACTION,ACTION,ACTION
